event,model,success_mode,p05_cost_threshold,p95_cost_threshold,success_threshold_used,best_cost,best_strike_deg,bin_index,theta_start_deg,theta_end_deg,theta_center_deg,n_total_in_bin,n_success_in_bin,p_success_given_bin,occupancy_fraction,has_gray_background,has_green_probability_bar,has_black_best_outline,color_fill,classification
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,32,160.0,165.0,162.5,6,1,0.16666666666666666,0.012,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,33,165.0,170.0,167.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,34,170.0,175.0,172.5,7,1,0.14285714285714285,0.014,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,35,175.0,180.0,177.5,7,1,0.14285714285714285,0.014,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,36,180.0,185.0,182.5,9,1,0.1111111111111111,0.018,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,37,185.0,190.0,187.5,7,1,0.14285714285714285,0.014,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,38,190.0,195.0,192.5,10,0,0.0,0.02,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,39,195.0,200.0,197.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,40,200.0,205.0,202.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,41,205.0,210.0,207.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,42,210.0,215.0,212.5,6,1,0.16666666666666666,0.012,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,43,215.0,220.0,217.5,8,0,0.0,0.016,True,False,True,gray,best_bin_no_success_probability
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,44,220.0,225.0,222.5,13,0,0.0,0.026,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,45,225.0,230.0,227.5,7,1,0.14285714285714285,0.014,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,46,230.0,235.0,232.5,13,0,0.0,0.026,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,47,235.0,240.0,237.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,48,240.0,245.0,242.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,49,245.0,250.0,247.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,50,250.0,255.0,252.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,51,255.0,260.0,257.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,52,260.0,265.0,262.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,53,265.0,270.0,267.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,54,270.0,275.0,272.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,55,275.0,280.0,277.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,56,280.0,285.0,282.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,57,285.0,290.0,287.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,58,290.0,295.0,292.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,59,295.0,300.0,297.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,60,300.0,305.0,302.5,6,1,0.16666666666666666,0.012,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,61,305.0,310.0,307.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,62,310.0,315.0,312.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,63,315.0,320.0,317.5,5,2,0.4,0.01,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,64,320.0,325.0,322.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,65,325.0,330.0,327.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,66,330.0,335.0,332.5,12,3,0.25,0.024,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,67,335.0,340.0,337.5,4,1,0.25,0.008,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,68,340.0,345.0,342.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,69,345.0,350.0,347.5,10,2,0.2,0.02,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,70,350.0,355.0,352.5,7,1,0.14285714285714285,0.014,True,True,False,green,success_probability_bin
S1102a,X,p05,0.040520364833624964,0.24464998818024544,0.040520364833624964,0.026378802188692,218.194419812979,71,355.0,360.0,357.5,6,1,0.16666666666666666,0.012,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,0,0.0,5.0,2.5,4,1,0.25,0.008,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,1,5.0,10.0,7.5,2,0,0.0,0.004,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,2,10.0,15.0,12.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,3,15.0,20.0,17.5,5,1,0.2,0.01,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,4,20.0,25.0,22.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,5,25.0,30.0,27.5,5,1,0.2,0.01,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,6,30.0,35.0,32.5,12,0,0.0,0.024,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,7,35.0,40.0,37.5,9,2,0.2222222222222222,0.018,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,8,40.0,45.0,42.5,9,1,0.1111111111111111,0.018,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,9,45.0,50.0,47.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,10,50.0,55.0,52.5,8,1,0.125,0.016,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,11,55.0,60.0,57.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,12,60.0,65.0,62.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,13,65.0,70.0,67.5,12,0,0.0,0.024,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,14,70.0,75.0,72.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,15,75.0,80.0,77.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,16,80.0,85.0,82.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,17,85.0,90.0,87.5,12,1,0.08333333333333333,0.024,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,18,90.0,95.0,92.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,19,95.0,100.0,97.5,7,2,0.2857142857142857,0.014,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,20,100.0,105.0,102.5,6,1,0.16666666666666666,0.012,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,21,105.0,110.0,107.5,14,0,0.0,0.028,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,22,110.0,115.0,112.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,23,115.0,120.0,117.5,2,0,0.0,0.004,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,24,120.0,125.0,122.5,6,1,0.16666666666666666,0.012,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,25,125.0,130.0,127.5,2,0,0.0,0.004,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,26,130.0,135.0,132.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,27,135.0,140.0,137.5,8,1,0.125,0.016,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,28,140.0,145.0,142.5,6,1,0.16666666666666666,0.012,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,29,145.0,150.0,147.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,30,150.0,155.0,152.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,31,155.0,160.0,157.5,7,1,0.14285714285714285,0.014,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,32,160.0,165.0,162.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,33,165.0,170.0,167.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,34,170.0,175.0,172.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,35,175.0,180.0,177.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,36,180.0,185.0,182.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,37,185.0,190.0,187.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,38,190.0,195.0,192.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,39,195.0,200.0,197.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,40,200.0,205.0,202.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,41,205.0,210.0,207.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,42,210.0,215.0,212.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,43,215.0,220.0,217.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,44,220.0,225.0,222.5,12,2,0.16666666666666666,0.024,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,45,225.0,230.0,227.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,46,230.0,235.0,232.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,47,235.0,240.0,237.5,10,1,0.1,0.02,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,48,240.0,245.0,242.5,7,0,0.0,0.014,True,False,True,gray,best_bin_no_success_probability
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,49,245.0,250.0,247.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,50,250.0,255.0,252.5,9,1,0.1111111111111111,0.018,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,51,255.0,260.0,257.5,9,1,0.1111111111111111,0.018,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,52,260.0,265.0,262.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,53,265.0,270.0,267.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,54,270.0,275.0,272.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,55,275.0,280.0,277.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,56,280.0,285.0,282.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,57,285.0,290.0,287.5,11,1,0.09090909090909091,0.022,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,58,290.0,295.0,292.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,59,295.0,300.0,297.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,60,300.0,305.0,302.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,61,305.0,310.0,307.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,62,310.0,315.0,312.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,63,315.0,320.0,317.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,64,320.0,325.0,322.5,6,1,0.16666666666666666,0.012,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,65,325.0,330.0,327.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,66,330.0,335.0,332.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,67,335.0,340.0,337.5,2,0,0.0,0.004,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,68,340.0,345.0,342.5,9,2,0.2222222222222222,0.018,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,69,345.0,350.0,347.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,70,350.0,355.0,352.5,11,1,0.09090909090909091,0.022,True,True,False,green,success_probability_bin
S1153a,TAYAK,p05,0.1951681338514553,0.32031332015190345,0.1951681338514553,0.186525201911062,243.959975587441,71,355.0,360.0,357.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,0,0.0,5.0,2.5,5,0,0.0,0.01,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,1,5.0,10.0,7.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,2,10.0,15.0,12.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,3,15.0,20.0,17.5,9,1,0.1111111111111111,0.018,True,True,False,green,success_probability_bin
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,4,20.0,25.0,22.5,10,1,0.1,0.02,True,True,False,green,success_probability_bin
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,5,25.0,30.0,27.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,6,30.0,35.0,32.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,7,35.0,40.0,37.5,9,0,0.0,0.018,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,8,40.0,45.0,42.5,3,0,0.0,0.006,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,9,45.0,50.0,47.5,6,0,0.0,0.012,True,False,True,gray,best_bin_no_success_probability
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,10,50.0,55.0,52.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,11,55.0,60.0,57.5,5,1,0.2,0.01,True,True,False,green,success_probability_bin
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,12,60.0,65.0,62.5,12,0,0.0,0.024,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,13,65.0,70.0,67.5,6,1,0.16666666666666666,0.012,True,True,False,green,success_probability_bin
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,14,70.0,75.0,72.5,5,1,0.2,0.01,True,True,False,green,success_probability_bin
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,15,75.0,80.0,77.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,16,80.0,85.0,82.5,6,1,0.16666666666666666,0.012,True,True,False,green,success_probability_bin
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,17,85.0,90.0,87.5,10,0,0.0,0.02,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,18,90.0,95.0,92.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,19,95.0,100.0,97.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,20,100.0,105.0,102.5,8,1,0.125,0.016,True,True,False,green,success_probability_bin
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,21,105.0,110.0,107.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,22,110.0,115.0,112.5,8,0,0.0,0.016,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,23,115.0,120.0,117.5,4,0,0.0,0.008,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,24,120.0,125.0,122.5,6,0,0.0,0.012,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,25,125.0,130.0,127.5,7,0,0.0,0.014,True,False,False,gray,tested_bin_no_success
S1153a,X,p05,0.1880458022559312,0.4052005730532375,0.1880458022559312,0.189405451929929,48.7155999466433,26,130.0,135.0,132.5,10,0,0.0,0.02,True,False,False,gray,tested_bin_no_success
