model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model812,/home/lyara/areswave/models/Geophysical_model812.nd,nd,UNK,,,916.648,60,900,180.024,916.648,60,1116.419,16.648,1499.315,99.885,1680.704,60,0.561835717,0.404095111,0.456675313,0.438164283,0.595904889,1
Geophysical_model666,/home/lyara/areswave/models/Geophysical_model666.nd,nd,UNK,,,900,60,900,179.901,900,60,1119.137,33.714,1473.128,101.141,1688.275,60,0.588606786,0.391973624,0.457518011,0.411393214,0.608026376,1
Geophysical_model556,/home/lyara/areswave/models/Geophysical_model556.nd,nd,UNK,,,900,60,900,179.901,900,60,1119.137,33.714,1473.128,101.141,1688.275,60,0.588606786,0.391973624,0.457518011,0.411393214,0.608026376,1
Geophysical_model28,/home/lyara/areswave/models/Geophysical_model28.nd,nd,UNK,,,999.738,60,900,196.459,999.738,60,1116.099,16.623,1465.181,99.738,1679.811,60,0.529795761,0.421918526,0.457877605,0.470204239,0.578081474,1
Geophysical_model257,/home/lyara/areswave/models/Geophysical_model257.nd,nd,UNK,,,967.872,60,900,180.547,967.872,60,1120.585,33.937,1459.948,101.809,1692.31,60,0.392221288,0.491592912,0.458469037,0.607778712,0.508407088,1
CD_model83,/home/lyara/areswave/models/CD_model83.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.230592668,0.572805798,0.458734755,0.769407332,0.427194202,1
Geophysical_model898,/home/lyara/areswave/models/Geophysical_model898.nd,nd,UNK,,,916.672,60,877.434,180.529,916.672,60,1116.741,33.345,1483.532,83.362,1681.599,60,0.482124327,0.447154708,0.458811248,0.517875673,0.552845292,1
Geophysical_model713,/home/lyara/areswave/models/Geophysical_model713.nd,nd,UNK,,,916.672,60,877.403,180.774,916.672,60,1116.738,33.345,1483.524,83.361,1681.59,60,0.618684326,0.380906264,0.460165618,0.381315674,0.619093736,1
Geophysical_model204,/home/lyara/areswave/models/Geophysical_model204.nd,nd,UNK,,,982.32,60,900,191.809,982.32,60,1114.032,16.465,1459.777,115.248,1674.055,60,0.499836628,0.440710924,0.460419492,0.500163372,0.559289076,1
Geophysical_model315,/home/lyara/areswave/models/Geophysical_model315.nd,nd,UNK,,,1001.068,60,900,187.658,1001.068,60,1135.824,33.689,1489.56,101.067,1687.836,60,0.411119391,0.485681299,0.460827329,0.588880609,0.514318701,1
Geophysical_model778,/home/lyara/areswave/models/Geophysical_model778.nd,nd,UNK,,,933.288,60,876.97,184.237,933.288,60,1116.374,16.644,1499.19,99.865,1680.578,60,0.304449768,0.539332139,0.461038015,0.695550232,0.460667861,1
Geophysical_model928,/home/lyara/areswave/models/Geophysical_model928.nd,nd,UNK,,,916.707,60,900,194.018,916.707,60,1117.197,33.415,1484.761,83.538,1682.87,60,0.291468305,0.546660482,0.461596423,0.708531695,0.453339518,1
