model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
AK_model_53,/home/lyara/areswave/models/AK_model_53.nd,nd,UNK,,,1012.109,60.0,833.338,25.53800000000001,1012.109,60.0,1114.263,102.154,1369.649,76.61600000000021,1656.21,60.0,0.7344876842998052,0.553568956440972,0.6138751990605831,0.26551231570019485,0.446431043559028,1
Geophysical_model209,/home/lyara/areswave/models/Geophysical_model209.nd,nd,UNK,,,1033.403,60.0,900.0,187.39999999999998,1033.403,60.0,1133.456,16.675000000000182,1483.64,66.702,1681.71,60.0,0.8543783509613225,0.4943067689741283,0.6143306296365264,0.1456216490386775,0.5056932310258717,1
Geophysical_model797,/home/lyara/areswave/models/Geophysical_model797.nd,nd,UNK,,,933.11,60.0,878.025,197.77800000000002,933.11,60.0,1115.217,16.554999999999836,1479.431,99.33100000000013,1677.355,60.0,0.8362388860427428,0.5047718490288666,0.6152608613668253,0.16376111395725718,0.49522815097113343,1
CD_model54,/home/lyara/areswave/models/CD_model54.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.27916982041924265,0.7845874096949602,0.6161148799363877,0.7208301795807573,0.21541259030503979,1
Geophysical_model999,/home/lyara/areswave/models/Geophysical_model999.nd,nd,UNK,,,1086.489,60.0,900.0,21.298999999999978,1086.489,60.0,1103.443,16.952999999999975,1459.467,118.67499999999995,1691.782,60.0,0.7964609373532487,0.528269901928559,0.617666913736789,0.20353906264675128,0.47173009807144095,1
Geophysical_model945,/home/lyara/areswave/models/Geophysical_model945.nd,nd,UNK,,,916.672,60.0,900.0,180.79499999999996,916.672,60.0,1116.738,33.34500000000003,1483.524,83.36099999999988,1681.59,60.0,0.7255523239437374,0.5640517798678756,0.6178852945598295,0.2744476760562627,0.4359482201321244,1
CD_model91,/home/lyara/areswave/models/CD_model91.nd,nd,UNK,,,,60.0,,60.0,,60.0,,60.0,,60.0,,60.0,0.4524269105715508,0.7011645150726776,0.6182519802389687,0.5475730894284492,0.29883548492732237,1
MD_model87,/home/lyara/areswave/models/MD_model87.nd,nd,UNK,,,1045.49,60.0,805.604,185.36700000000008,1045.49,60.0,1296.28,185.36699999999996,1361.703,87.231,1638.16,60.0,0.3903928303257347,0.7322167502536621,0.6182754436110196,0.6096071696742653,0.267783249746338,1
Geophysical_model811,/home/lyara/areswave/models/Geophysical_model811.nd,nd,UNK,,,900.0,60.0,900.0,181.49800000000005,900.0,60.0,1106.522,17.210000000000036,1467.935,86.04999999999995,1502.356,68.83999999999992,0.8069159239756517,0.5240158558751706,0.618315878575331,0.19308407602434832,0.4759841441248293,1
Geophysical_model959,/home/lyara/areswave/models/Geophysical_model959.nd,nd,UNK,,,900.0,60.0,900.0,181.49800000000005,900.0,60.0,1106.522,17.210000000000036,1467.935,86.04999999999995,1502.356,68.83999999999992,0.8069159239756517,0.5240158558751706,0.618315878575331,0.19308407602434832,0.4759841441248293,1
MD_model37,/home/lyara/areswave/models/MD_model37.nd,nd,UNK,,,981.132,60.0,895.92,191.726,981.132,60.0,1290.024,31.95399999999995,1332.63,63.90800000000013,1615.446,60.0,0.7087221860149884,0.5738113226961397,0.6187816104690892,0.2912778139850117,0.4261886773038603,1
