model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model427,/home/lyara/areswave/models/Geophysical_model427.nd,nd,UNK,,,949.973,60,900,194.575,949.973,60,1116.548,16.657,1449.698,99.945,1681.061,60,0.43657541,0.343771177,0.374705921,0.56342459,0.656228823,1
Geophysical_model978,/home/lyara/areswave/models/Geophysical_model978.nd,nd,UNK,,,950.781,60,900,183.604,950.781,60,1136.977,33.854,1492.442,67.707,1690.818,60,0.383338691,0.371008312,0.375118439,0.616661309,0.628991688,1
Geophysical_model326,/home/lyara/areswave/models/Geophysical_model326.nd,nd,UNK,,,1031.555,60,900,186.065,1031.555,60,1130.221,32.889,1491.996,82.221,1673.341,60,0.477488516,0.324318159,0.375374945,0.522511484,0.675681841,1
Geophysical_model890,/home/lyara/areswave/models/Geophysical_model890.nd,nd,UNK,,,917.024,60,877.908,198.826,917.024,60,1121.318,34.049,1495.857,102.147,1694.351,60,0.574656552,0.275978886,0.375538108,0.425343448,0.724021114,1
Geophysical_model519,/home/lyara/areswave/models/Geophysical_model519.nd,nd,UNK,,,917.024,60,877.908,198.826,917.024,60,1121.318,34.049,1495.857,102.147,1694.351,60,0.574656552,0.275978886,0.375538108,0.425343448,0.724021114,1
Geophysical_model134,/home/lyara/areswave/models/Geophysical_model134.nd,nd,UNK,,,982.649,60,876.764,185.889,982.649,60,1114.887,16.53,1462.012,115.708,1676.435,60,0.352116002,0.38963945,0.377131634,0.647883998,0.61036055,1
Geophysical_model595,/home/lyara/areswave/models/Geophysical_model595.nd,nd,UNK,,,933.533,60,900,190.855,933.533,60,1117.965,33.533,1486.828,83.833,1685.009,60,0.692323773,0.221481627,0.378429009,0.307676227,0.778518373,1
Geophysical_model306,/home/lyara/areswave/models/Geophysical_model306.nd,nd,UNK,,,1031.853,60,900,187.839,1031.853,60,1130.743,32.964,1493.339,82.408,1674.693,60,0.769049163,0.183146658,0.378447493,0.230950837,0.816853342,1
Geophysical_model461,/home/lyara/areswave/models/Geophysical_model461.nd,nd,UNK,,,1031.853,60,900,187.839,1031.853,60,1130.743,32.964,1493.339,82.408,1674.693,60,0.769049163,0.183146658,0.378447493,0.230950837,0.816853342,1
Geophysical_model347,/home/lyara/areswave/models/Geophysical_model347.nd,nd,UNK,,,1031.853,60,900,187.839,1031.853,60,1130.743,32.964,1493.339,82.408,1674.693,60,0.769049163,0.183146658,0.378447493,0.230950837,0.816853342,1
