model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
Geophysical_model932,/home/lyara/areswave/models/Geophysical_model932.nd,nd,UNK,,,966.597,60,900,179.619,966.597,60,1133.089,33.298,1499.372,83.246,1680.761,60,0.51106971,0.61647752,0.581341583,0.48893029,0.38352248,17
Geophysical_model408,/home/lyara/areswave/models/Geophysical_model408.nd,nd,UNK,,,949.973,60,900,193.776,949.973,60,1116.548,16.657,1449.698,99.945,1681.061,60,0.536185127,0.603948371,0.581360623,0.463814873,0.396051629,17
Geophysical_model113,/home/lyara/areswave/models/Geophysical_model113.nd,nd,UNK,,,949.973,60,900,193.776,949.973,60,1116.548,16.657,1449.698,99.945,1681.061,60,0.536185127,0.603948371,0.581360623,0.463814873,0.396051629,17
Geophysical_model213,/home/lyara/areswave/models/Geophysical_model213.nd,nd,UNK,,,949.973,60,900,193.776,949.973,60,1116.548,16.657,1449.698,99.945,1681.061,60,0.536185127,0.603948371,0.581360623,0.463814873,0.396051629,17
Geophysical_model748,/home/lyara/areswave/models/Geophysical_model748.nd,nd,UNK,,,1099.489,60,900,21.061,1099.489,60,1116.113,16.624,1465.218,99.745,1679.849,60,0.55888611,0.592627003,0.581380038,0.44111389,0.407372997,17
Geophysical_model100,/home/lyara/areswave/models/Geophysical_model100.nd,nd,UNK,,,1033.219,60,877.55,179.596,1033.219,60,1133.134,33.305,1482.834,83.262,1680.877,60,0.581037103,0.581554543,0.581382063,0.418962897,0.418445457,17
Geophysical_model299,/home/lyara/areswave/models/Geophysical_model299.nd,nd,UNK,,,1098.572,60,900,179.417,1098.572,60,1115.12,16.548,1446.074,99.286,1677.084,60,0.498148882,0.623024153,0.581399063,0.501851118,0.376975847,17
Geophysical_model1,/home/lyara/areswave/models/Geophysical_model1.nd,nd,UNK,,,1033.278,60,900,182.554,1033.278,60,1133.237,33.32,1483.093,83.299,1681.144,60,0.592082304,0.576097558,0.581425806,0.407917696,0.423902442,17
Geophysical_model2,/home/lyara/areswave/models/Geophysical_model2.nd,nd,UNK,,,1033.278,60,900,182.554,1033.278,60,1133.237,33.32,1483.093,83.299,1681.144,60,0.592082304,0.576097558,0.581425806,0.407917696,0.423902442,17
Geophysical_model412,/home/lyara/areswave/models/Geophysical_model412.nd,nd,UNK,,,1030.985,60,900,188.822,1030.985,60,1129.223,32.746,1489.43,81.865,1670.76,60,0.525928082,0.609462326,0.581617578,0.474071918,0.390537674,17
Geophysical_model331,/home/lyara/areswave/models/Geophysical_model331.nd,nd,UNK,,,966.03,60,900,191.536,966.03,60,1114.598,16.507,1461.256,99.045,1675.63,60,0.522862602,0.611008449,0.5816265,0.477137398,0.388991551,17
MD_model58,/home/lyara/areswave/models/MD_model58.nd,nd,UNK,,,900.043,60,768.768,121.177,900.043,60,1293.868,80.785,1314.064,30.294,1495.829,61.086,0.59093817,0.577039174,0.581672172,0.40906183,0.422960826,17
Geophysical_model368,/home/lyara/areswave/models/Geophysical_model368.nd,nd,UNK,,,1031.52,60,900,186.956,1031.52,60,1130.159,32.88,1491.838,82.199,1673.183,60,0.605559205,0.569745191,0.581683196,0.394440795,0.430254809,17
Geophysical_model456,/home/lyara/areswave/models/Geophysical_model456.nd,nd,UNK,,,1016.299,60,877.225,182.2,1016.299,60,1132.599,33.228,1498.111,99.685,1679.493,60,0.551864174,0.596603781,0.581690578,0.448135826,0.403396219,17
Geophysical_model186,/home/lyara/areswave/models/Geophysical_model186.nd,nd,UNK,,,933.038,60,900,199.34,933.038,60,1114.745,16.519,1445.122,99.113,1676.04,60,0.552408728,0.596411931,0.581744196,0.447591272,0.403588069,17
Geophysical_model62,/home/lyara/areswave/models/Geophysical_model62.nd,nd,UNK,,,1099.133,60,900,181.776,1099.133,60,1115.728,16.594,1431.022,99.567,1678.777,60,0.552946754,0.596268263,0.58182776,0.447053246,0.403731737,17
Geophysical_model775,/home/lyara/areswave/models/Geophysical_model775.nd,nd,UNK,,,900,60,877.329,181.367,900,60,1119.204,33.724,1490.165,101.171,1688.461,60,0.602607854,0.571558906,0.581908556,0.397392146,0.428441094,17
Geophysical_model382,/home/lyara/areswave/models/Geophysical_model382.nd,nd,UNK,,,1063.521,60,900,197.657,1063.521,60,1145.281,32.704,1488.674,65.408,1669.999,60,0.538418141,0.603657907,0.581911318,0.461581859,0.396342093,17
Geophysical_model541,/home/lyara/areswave/models/Geophysical_model541.nd,nd,UNK,,,916.672,60,900,180.17,916.672,60,1116.741,33.345,1483.532,83.362,1681.599,60,0.545068812,0.600476899,0.582007537,0.454931188,0.399523101,17
Geophysical_model790,/home/lyara/areswave/models/Geophysical_model790.nd,nd,UNK,,,900,60,900,197.837,900,60,1104.416,17.035,1479.179,102.208,1694.72,60,0.573055929,0.586634518,0.582108322,0.426944071,0.413365482,17
Geophysical_model250,/home/lyara/areswave/models/Geophysical_model250.nd,nd,UNK,,,1033.261,60,900,182.415,1033.261,60,1133.207,33.315,1499.676,83.288,1681.067,60,0.578607449,0.583888528,0.582128168,0.421392551,0.416111472,17
Geophysical_model806,/home/lyara/areswave/models/Geophysical_model806.nd,nd,UNK,,,916.669,60,900,180.926,916.669,60,1116.699,33.338,1483.42,83.346,1681.482,60,0.576649637,0.585253107,0.582385284,0.423350363,0.414746893,17
Geophysical_model591,/home/lyara/areswave/models/Geophysical_model591.nd,nd,UNK,,,916.669,60,900,180.926,916.669,60,1116.699,33.338,1483.42,83.346,1681.482,60,0.576649637,0.585253107,0.582385284,0.423350363,0.414746893,17
